saccade_id;fixation_id;timestamp;x;y;video_frame_count;event_type;norm_pos_x;norm_pos_y;duration;start_time;end_time
;97.0;1755694208.789;1294.1554361979165;481.37198893229174;3513;Fixation;1287.1421100050115;489.90266472487014;0.39999985694885254;1755694210.089;1755694210.089
137.0;;1755694209.222;1304.54296875;509.3230794270833;3517;Saccade;;;0.0;1755694212.589;1755694212.589
;98.0;1755694210.089;1393.0138346354167;342.31095377604163;3531;Fixation;1375.5161153394388;337.9277334471401;2.7330000400543213;1755694213.155;1755694213.155
138.0;;1755694212.589;1398.1834309895835;348.28662109374994;3587;Saccade;;;0.0;1755694212.855;1755694212.855
139.0;;1755694212.855;1434.98828125;403.19637044270826;3595;Saccade;;;0.0;1755694213.289;1755694213.289
;99.0;1755694213.155;1471.2841796875;861.6857910156251;3599;Fixation;1459.311787923177;837.6227620442709;0.3340001106262207;1755694214.155;1755694214.155
140.0;;1755694213.289;1463.6650390625;843.4706217447917;3603;Saccade;;;0.0;1755694213.522;1755694213.522
141.0;;1755694213.522;1441.4129231770833;810.5039876302084;3608;Saccade;;;0.0;1755694214.322;1755694214.322
;100.0;1755694214.155;1256.42626953125;323.57275390624994;3622;Fixation;1326.2310090801043;337.13499267525776;9.6010000705719;1755694224.089;1755694224.089
142.0;;1755694214.322;1276.7718098958333;329.3106282552083;3625;Saccade;;;0.0;1755694214.956;1755694214.956
143.0;;1755694214.956;1360.7740885416665;351.4813639322917;3641;Saccade;;;0.0;1755694215.256;1755694215.256
144.0;;1755694215.256;1360.9751790364585;346.91357421875;3648;Saccade;;;0.0;1755694216.222;1755694216.222
145.0;;1755694216.222;1339.5248209635417;305.7951660156249;3677;Saccade;;;0.0;1755694218.556;1755694218.556
146.0;;1755694218.556;1338.6090494791667;361.31591796875006;3747;Saccade;;;0.0;1755694219.056;1755694219.056
147.0;;1755694219.056;1346.1399739583335;352.7197265624999;3762;Saccade;;;0.0;1755694219.489;1755694219.489
148.0;;1755694219.489;1351.6868489583335;355.7951660156249;3776;Saccade;;;0.0;1755694222.589;1755694222.589
149.0;;1755694222.589;1338.21826171875;393.82910156249994;3868;Saccade;;;0.0;1755694223.789;1755694223.789
150.0;;1755694223.789;1299.447021484375;409.2744140625;3901;Saccade;;;0.0;1755694224.489;1755694224.489
;101.0;1755694224.089;1279.5905761718748;437.57845052083326;3911;Fixation;1263.909557538925;362.344046274508;6.5329999923706055;1755694230.722;1755694230.722
151.0;;1755694224.489;1258.2328287760417;445.9816080729166;3922;Saccade;;;0.0;1755694227.122;1755694227.122
152.0;;1755694227.122;1269.0048014322915;358.2019856770832;4002;Saccade;;;0.0;1755694230.656;1755694230.656
153.0;;1755694230.656;1235.2967122395833;337.86165364583326;4108;Saccade;;;0.0;1755694231.256;1755694231.256
;102.0;1755694230.722;0.0;1440.0;4108;Fixation;0.0;1440.0;0.13400006294250488;1755694230.889;1755694230.889
;103.0;1755694230.889;1244.450439453125;386.1587727864583;4115;Fixation;1240.7782354517983;369.7234678909018;0.33299994468688965;1755694232.456;1755694232.456
154.0;;1755694231.256;1227.2281901041667;369.69514973958326;4124;Saccade;;;0.0;1755694232.689;1755694232.689
;104.0;1755694232.456;0.0;1440.0;4160;Fixation;0.0;1440.0;0.19999980926513672;1755694233.922;1755694233.922
155.0;;1755694232.689;1335.5313313802083;275.0594075520834;4169;Saccade;;;0.0;1755694234.089;1755694234.089
;105.0;1755694233.922;1224.943440755208;523.5316569010416;4205;Fixation;1233.4852376302083;520.5926106770833;0.13400006294250488;1755694234.822;1755694234.822
156.0;;1755694234.089;1256.2522786458333;511.41894531249994;4210;Saccade;;;0.0;1755694235.022;1755694235.022
;106.0;1755694234.822;909.0939127604165;457.3736165364582;4232;Fixation;901.0490722656249;462.9509141710069;0.16700005531311035;1755694235.189;1755694235.189
157.0;;1755694235.022;890.19091796875;458.9537760416667;4237;Saccade;;;0.0;1755694235.322;1755694235.322
;107.0;1755694235.189;0.0;1440.0;4244;Fixation;0.0;1440.0;1.567000150680542;1755694237.189;1755694237.189
158.0;;1755694235.322;1490.1642252604167;354.4335123697915;4247;Saccade;;;0.0;1755694236.789;1755694236.789
159.0;;1755694236.789;1139.4596354166665;313.5611165364583;4291;Saccade;;;0.0;1755694237.323;1755694237.323
;108.0;1755694237.189;1234.9551595052083;417.2747395833333;4304;Fixation;1231.314473470052;426.2700398763021;0.10000014305114746;1755694237.756;1755694237.756
160.0;;1755694237.323;1225.4478352864585;438.0408528645832;4307;Saccade;;;0.0;1755694237.923;1755694237.923
;109.0;1755694237.756;1398.7561848958333;468.22029622395826;4320;Fixation;1372.0504331390584;416.2133888765364;3.0329999923706055;1755694240.889;1755694240.889
161.0;;1755694237.923;1378.8445638020833;472.7171223958333;4325;Saccade;;;0.0;1755694238.923;1755694238.923
162.0;;1755694238.923;1402.40771484375;406.4077148437499;4356;Saccade;;;0.0;1755694239.589;1755694239.589
163.0;;1755694239.589;1314.5997721354165;394.44384765625;4375;Saccade;;;0.0;1755694240.823;1755694240.823
164.0;;1755694240.823;1320.357666015625;469.7920735677083;4412;Saccade;;;0.0;1755694241.056;1755694241.056
;110.0;1755694240.889;1320.5259602864585;507.03963216145837;4415;Fixation;1387.4677989388863;475.24989839205494;1.5340001583099365;1755694242.789;1755694242.789
165.0;;1755694241.056;1334.1559244791667;502.09033203124994;4418;Saccade;;;0.0;1755694241.323;1755694241.323
166.0;;1755694241.323;1374.2166341145833;479.49780273437494;4427;Saccade;;;0.0;1755694242.456;1755694242.456
167.0;;1755694242.456;1394.0481770833333;472.22859700520826;4461;Saccade;;;0.0;1755694242.989;1755694242.989
;111.0;1755694242.789;1388.1682942708333;350.7201334635415;4470;Fixation;1321.5742488604922;337.51388707771207;1.8339998722076416;1755694244.723;1755694244.723
168.0;;1755694242.989;1365.0390625;342.5;4477;Saccade;;;0.0;1755694243.523;1755694243.523
169.0;;1755694243.523;1312.53369140625;351.41748046875;4492;Saccade;;;0.0;1755694243.823;1755694243.823
170.0;;1755694243.823;1285.7493489583335;324.76171875000006;4502;Saccade;;;0.0;1755694244.123;1755694244.123
171.0;;1755694244.123;1288.343505859375;319.94417317708326;4511;Saccade;;;0.0;1755694244.656;1755694244.656
172.0;;1755694244.656;1363.0392252604167;325.60937500000006;4525;Saccade;;;0.0;1755694245.089;1755694245.089
;112.0;1755694244.723;0.0;1440.0;4528;Fixation;0.0;1440.0;0.1659998893737793;1755694244.923;1755694244.923
;113.0;1755694244.923;1336.0182291666665;449.7665201822917;4535;Fixation;1320.8495077775442;477.83258762730986;3.3999998569488525;1755694249.456;1755694249.456
173.0;;1755694245.089;1363.7718098958335;455.0791829427082;4539;Saccade;;;0.0;1755694245.823;1755694245.823
174.0;;1755694245.823;1305.791748046875;545.4826660156249;4560;Saccade;;;0.0;1755694248.356;1755694248.356
175.0;;1755694248.356;1301.212158203125;386.77254231770826;4637;Saccade;;;0.0;1755694249.756;1755694249.756
;114.0;1755694249.456;1231.0268554687498;294.54809570312483;4669;Fixation;1209.3870070818718;299.236031060237;0.7669999599456787;1755694250.423;1755694250.423
176.0;;1755694249.756;1195.1865234375;302.2146809895832;4678;Saccade;;;0.0;1755694249.989;1755694249.989
177.0;;1755694249.989;1188.1757812499998;292.47696940104163;4685;Saccade;;;0.0;1755694250.289;1755694250.289
178.0;;1755694250.289;0.0;1440.0;4695;Saccade;;;0.0;1755694253.756;1755694253.756
;115.0;1755694250.423;1063.2390950520833;410.33439127604174;4698;Fixation;1059.64853515625;416.9954752604167;0.13299989700317383;1755694250.589;1755694250.589
;116.0;1755694250.589;0.0;1440.0;4703;Fixation;0.0;1440.0;1.7669999599456787;1755694252.389;1755694252.389
;117.0;1755694252.389;1180.7117513020833;407.42399088541674;4757;Fixation;1169.1820039108097;396.71343343600205;0.5;1755694252.923;1755694252.923
;118.0;1755694252.923;0.0;1440.0;4772;Fixation;0.0;1440.0;0.6659998893737793;1755694253.623;1755694253.623
;119.0;1755694253.623;1429.2789713541665;413.5830891927083;4794;Fixation;1404.2899696800105;408.7371826206993;0.7000000476837158;1755694254.489;1755694254.489
179.0;;1755694253.756;1420.6590169270835;420.69604492187494;4798;Saccade;;;0.0;1755694254.023;1755694254.023
180.0;;1755694254.023;1403.9835611979165;410.75537109374994;4807;Saccade;;;0.0;1755694254.356;1755694254.356
181.0;;1755694254.356;1338.5162760416667;368.45157877604163;4817;Saccade;;;0.0;1755694254.656;1755694254.656
;120.0;1755694254.489;1304.8068033854167;345.6197916666666;4821;Fixation;1301.3159667968753;344.9810872395833;0.13399982452392578;1755694254.823;1755694254.823
182.0;;1755694254.656;1293.775146484375;368.72208658854163;4825;Saccade;;;0.0;1755694255.189;1755694255.189
;121.0;1755694254.823;0.0;1440.0;4831;Fixation;0.0;1440.0;0.33299994468688965;1755694255.256;1755694255.256
183.0;;1755694255.189;1305.4129231770833;392.97762044270837;4841;Saccade;;;0.0;1755694255.423;1755694255.423
;122.0;1755694255.256;1311.475341796875;356.52433268229163;4843;Fixation;1319.5419901455457;352.68584365040005;0.6329998970031738;1755694256.023;1755694256.023
184.0;;1755694255.423;1306.163330078125;339.87255859374994;4850;Saccade;;;0.0;1755694255.923;1755694255.923
185.0;;1755694255.923;1326.5298665364583;360.122802734375;4863;Saccade;;;0.0;1755694257.389;1755694257.389
;123.0;1755694256.023;0.0;1440.0;4865;Fixation;0.0;1440.0;1.3329999446868896;1755694258.589;1755694258.589
186.0;;1755694257.389;1573.2021484375;217.08007812499997;4907;Saccade;;;0.0;1755694258.923;1755694258.923
;124.0;1755694258.589;1371.8927408854167;415.64208984375;4942;Fixation;1404.2620151431263;421.360076949848;0.5669999122619629;1755694259.323;1755694259.323
187.0;;1755694258.923;1419.9501953125;428.50716145833337;4951;Saccade;;;0.0;1755694259.189;1755694259.189
188.0;;1755694259.189;1424.2467447916667;404.18025716145826;4959;Saccade;;;0.0;1755694259.656;1755694259.656
;125.0;1755694259.323;0.0;1440.0;4962;Fixation;0.0;1440.0;0.10000014305114746;1755694259.456;1755694259.456
;126.0;1755694259.456;1332.087890625;146.48510742187494;4967;Fixation;1326.0931667751736;148.42485894097214;0.16699981689453125;1755694259.689;1755694259.689
189.0;;1755694259.656;1328.8307291666665;136.52221679687506;4972;Saccade;;;0.0;1755694260.089;1755694260.089
;127.0;1755694259.689;0.0;1440.0;4972;Fixation;0.0;1440.0;0.36700010299682617;1755694261.523;1755694261.523
190.0;;1755694260.089;1065.1333821614585;526.3154296874999;4985;Saccade;;;0.0;1755694261.756;1755694261.756
;128.0;1755694261.523;1306.4384765625;438.20825195312494;5027;Fixation;1320.8416036442482;457.29392941687394;0.5999999046325684;1755694262.523;1755694262.523
191.0;;1755694261.756;1321.0328776041665;455.62589518229163;5035;Saccade;;;0.0;1755694262.156;1755694262.156
192.0;;1755694262.156;1318.3269856770833;472.4886881510417;5046;Saccade;;;0.0;1755694262.69;1755694262.69
;129.0;1755694262.523;1195.50341796875;501.7538248697917;5058;Fixation;1195.8079427083333;507.98575846354163;0.13299989700317383;1755694263.623;1755694263.623
193.0;;1755694262.69;1194.274169921875;522.4050292968749;5060;Saccade;;;0.0;1755694263.756;1755694263.756
;130.0;1755694263.623;1372.7913411458335;541.3964029947915;5085;Fixation;1368.686971028646;534.3847452799479;0.10000014305114746;1755694264.456;1755694264.456
194.0;;1755694263.756;1380.2965494791667;517.4926757812499;5087;Saccade;;;0.0;1755694264.623;1755694264.623
;131.0;1755694264.456;1354.1604817708333;385.79231770833337;5107;Fixation;1385.3950552743952;479.53442878583;3.366999864578247;1755694268.756;1755694268.756
195.0;;1755694264.623;1341.686279296875;407.891357421875;5111;Saccade;;;0.0;1755694265.523;1755694265.523
196.0;;1755694265.523;1356.73583984375;483.97623697916663;5138;Saccade;;;0.0;1755694265.99;1755694265.99
197.0;;1755694265.99;1364.7989095052083;488.13680013020826;5153;Saccade;;;0.0;1755694267.223;1755694267.223
198.0;;1755694267.223;1409.73193359375;524.6783854166665;5189;Saccade;;;0.0;1755694267.59;1755694267.59
199.0;;1755694267.59;1415.8819986979167;526.6807454427084;5198;Saccade;;;0.0;1755694267.856;1755694267.856
200.0;;1755694267.856;1428.8741861979167;547.8869628906249;5206;Saccade;;;0.0;1755694268.923;1755694268.923
;132.0;1755694268.756;1319.3995768229165;158.72485351562483;5231;Fixation;1316.5893880208334;162.85325520833325;0.13400006294250488;1755694269.556;1755694269.556
201.0;;1755694268.923;1348.8658040364585;164.7854817708332;5236;Saccade;;;0.0;1755694269.723;1755694269.723
;133.0;1755694269.556;0.0;1440.0;5254;Fixation;0.0;1440.0;0.13400006294250488;1755694270.056;1755694270.056
202.0;;1755694269.723;1362.9889322916667;517.7038574218751;5258;Saccade;;;0.0;1755694270.256;1755694270.256
;134.0;1755694270.056;1330.2261555989583;407.98429361979163;5269;Fixation;1352.5000039838553;414.7622323233634;1.566999912261963;1755694271.923;1755694271.923
203.0;;1755694270.256;1338.1031901041665;389.59033203124994;5274;Saccade;;;0.0;1755694270.756;1755694270.756
204.0;;1755694270.756;1380.4051106770835;405.7747395833334;5288;Saccade;;;0.0;1755694271.656;1755694271.656
205.0;;1755694271.656;1322.069580078125;464.28873697916663;5313;Saccade;;;0.0;1755694272.09;1755694272.09
;135.0;1755694271.923;1345.2802734375;509.5398763020832;5321;Fixation;1338.7917995780151;567.2802331539614;0.7669999599456787;1755694273.756;1755694273.756
206.0;;1755694272.09;1347.7169596354167;534.8509928385415;5327;Saccade;;;0.0;1755694272.49;1755694272.49
207.0;;1755694272.49;1344.0218912760417;596.1103515624999;5339;Saccade;;;0.0;1755694272.723;1755694272.723
208.0;;1755694272.723;1286.7701822916665;483.81575520833326;5347;Saccade;;;0.0;1755694273.956;1755694273.956
;136.0;1755694273.756;1320.557861328125;362.1835123697917;5376;Fixation;1330.8527920096458;396.9158388382947;0.7669999599456787;1755694274.656;1755694274.656
209.0;;1755694273.956;1330.9366048177083;376.0774739583332;5382;Saccade;;;0.0;1755694274.556;1755694274.556
210.0;;1755694274.556;1317.047607421875;408.57706705729174;5399;Saccade;;;0.0;1755694274.956;1755694274.956
;137.0;1755694274.656;1539.71044921875;497.17887369791663;5402;Fixation;1557.3527057406625;495.95674560787444;0.2670001983642578;1755694275.023;1755694275.023
211.0;;1755694274.956;1576.3684895833333;476.2545572916667;5410;Saccade;;;0.0;1755694276.023;1755694276.023
;138.0;1755694275.023;1365.48095703125;369.59855143229163;5413;Fixation;1368.9099446614584;371.34833984374995;0.13299989700317383;1755694275.19;1755694275.19
;139.0;1755694275.19;1481.39599609375;454.68155924479163;5418;Fixation;1463.4143965716196;449.8885075438425;0.7999999523162842;1755694276.156;1755694276.156
212.0;;1755694276.023;1122.2320963541665;254.17569986979166;5442;Saccade;;;0.0;1755694276.29;1755694276.29
;140.0;1755694276.156;1030.6473795572917;290.06298828124994;5447;Fixation;1031.6119791666665;300.32228597005206;0.10000014305114746;1755694277.19;1755694277.19
213.0;;1755694276.29;0.0;1440.0;5450;Saccade;;;0.0;1755694277.356;1755694277.356
;141.0;1755694277.19;1368.294921875;533.30615234375;5477;Fixation;1371.6251953125;527.1518880208334;0.13299989700317383;1755694278.723;1755694278.723
214.0;;1755694277.356;1371.4514973958333;513.5247395833333;5482;Saccade;;;0.0;1755694279.223;1755694279.223
;142.0;1755694278.723;1237.247802734375;433.36564127604163;5522;Fixation;1250.039214681152;422.6365024946883;0.46700000762939453;1755694279.79;1755694279.79
215.0;;1755694279.223;1262.7209472656248;411.45727539062506;5538;Saccade;;;0.0;1755694280.39;1755694280.39
;143.0;1755694279.79;1258.7067057291667;281.71777343750006;5555;Fixation;1261.5392569082755;263.2464916087963;0.5659999847412109;1755694281.023;1755694281.023
216.0;;1755694280.39;1277.4966634114583;253.5572102864583;5572;Saccade;;;0.0;1755694281.19;1755694281.19
;144.0;1755694281.023;1258.8180338541665;424.69425455729174;5592;Fixation;1258.0721516927083;432.659619140625;0.13299989700317383;1755694282.623;1755694282.623
217.0;;1755694281.19;1262.0142415364583;444.2744140625;5596;Saccade;;;0.0;1755694282.923;1755694282.923
;145.0;1755694282.623;1084.2742513020833;210.67643229166654;5639;Fixation;1091.3549982418426;217.07298361772513;0.2670001983642578;1755694283.29;1755694283.29
218.0;;1755694282.923;1107.8297526041665;233.41178385416663;5646;Saccade;;;0.0;1755694283.423;1755694283.423
;146.0;1755694283.29;1165.0573730468748;273.26538085937483;5659;Fixation;1169.4190266927083;280.89556884765625;0.10000014305114746;1755694284.123;1755694284.123
219.0;;1755694283.423;1154.9913736979167;287.35904947916663;5663;Saccade;;;0.0;1755694284.29;1755694284.29
;147.0;1755694284.123;967.8668619791666;336.72412109374994;5684;Fixation;935.9303081674291;323.7782825867651;3.9000000953674316;1755694288.223;1755694288.223
220.0;;1755694284.29;944.1619466145834;332.57128906249994;5689;Saccade;;;0.0;1755694286.257;1755694286.257
221.0;;1755694286.257;943.3438313802084;335.6372070312499;5748;Saccade;;;0.0;1755694286.657;1755694286.657
222.0;;1755694286.657;941.3238932291666;340.35677083333326;5760;Saccade;;;0.0;1755694287.657;1755694287.657
223.0;;1755694287.657;1012.7641601562499;333.2848307291666;5790;Saccade;;;0.0;1755694288.057;1755694288.057
224.0;;1755694288.057;984.488037109375;242.73071289062497;5802;Saccade;;;0.0;1755694288.423;1755694288.423
;148.0;1755694288.223;1034.8314615885417;244.4540201822916;5807;Fixation;986.4735216890749;264.65936689666233;2.8339998722076416;1755694291.123;1755694291.123
225.0;;1755694288.423;1037.8997395833333;252.04842122395826;5813;Saccade;;;0.0;1755694289.923;1755694289.923
226.0;;1755694289.923;959.6988118489584;266.88997395833326;5858;Saccade;;;0.0;1755694290.823;1755694290.823
227.0;;1755694290.823;962.3917643229165;235.08577473958326;5886;Saccade;;;0.0;1755694291.09;1755694291.09
228.0;;1755694291.09;0.0;1440.0;5893;Saccade;;;0.0;1755694291.323;1755694291.323
;149.0;1755694291.123;1150.426025390625;465.6527506510417;5894;Fixation;1176.8454810104222;433.7709569753629;0.7000000476837158;1755694291.957;1755694291.957
229.0;;1755694291.323;1149.01220703125;463.81005859374994;5900;Saccade;;;0.0;1755694291.857;1755694291.857
230.0;;1755694291.857;1200.5188802083333;380.0330403645832;5915;Saccade;;;0.0;1755694292.157;1755694292.157
;150.0;1755694291.957;1221.11181640625;317.0538736979167;5919;Fixation;1230.0643446180554;317.983167860243;0.1659998893737793;1755694292.59;1755694292.59
231.0;;1755694292.157;1242.0801595052083;330.06665039062494;5925;Saccade;;;0.0;1755694293.19;1755694293.19
;151.0;1755694292.59;1074.0987141927083;272.008544921875;5938;Fixation;1052.5281402307264;302.25776818945315;0.9330000877380371;1755694293.79;1755694293.79
232.0;;1755694293.19;1049.405029296875;319.3957519531249;5954;Saccade;;;0.0;1755694293.557;1755694293.557
233.0;;1755694293.557;1009.7901204427081;344.90820312499994;5966;Saccade;;;0.0;1755694293.99;1755694293.99
;152.0;1755694293.79;967.9286295572915;360.32991536458326;5973;Fixation;1008.9885591662376;365.03545066219647;1.8329999446868896;1755694296.057;1755694296.057
234.0;;1755694293.99;957.1493326822915;350.80891927083314;5979;Saccade;;;0.0;1755694294.523;1755694294.523
235.0;;1755694294.523;1017.0164388020834;347.86523437499983;5994;Saccade;;;0.0;1755694295.657;1755694295.657
236.0;;1755694295.657;1071.052490234375;374.77351888020837;6029;Saccade;;;0.0;1755694296.19;1755694296.19
;153.0;1755694296.057;1161.4565429687498;364.80078124999994;6041;Fixation;1082.9264269843416;323.12702568222926;3.7660000324249268;1755694300.123;1755694300.123
237.0;;1755694296.19;1127.6865234375;354.33121744791663;6045;Saccade;;;0.0;1755694296.39;1755694296.39
238.0;;1755694296.39;1077.4349772135415;320.185302734375;6051;Saccade;;;0.0;1755694298.157;1755694298.157
239.0;;1755694298.157;1068.8146158854167;315.0521647135416;6104;Saccade;;;0.0;1755694298.79;1755694298.79
240.0;;1755694298.79;1047.7845865885415;352.94278971354163;6124;Saccade;;;0.0;1755694299.39;1755694299.39
241.0;;1755694299.39;1120.2316080729165;366.83846028645826;6141;Saccade;;;0.0;1755694299.857;1755694299.857
242.0;;1755694299.857;1160.6188151041667;302.6934407552083;6155;Saccade;;;0.0;1755694300.39;1755694300.39
;154.0;1755694300.123;1229.2407226562498;250.16284179687486;6162;Fixation;1232.2912190755208;253.18457031249991;0.10000014305114746;1755694300.257;1755694300.257
;155.0;1755694300.257;1324.2972005208333;207.49039713541654;6167;Fixation;1322.644063313802;205.70243326822907;0.10000014305114746;1755694300.99;1755694300.99
243.0;;1755694300.39;1301.43603515625;203.98681640624991;6172;Saccade;;;0.0;1755694301.157;1755694301.157
;156.0;1755694300.99;1061.4327799479165;199.2169596354166;6188;Fixation;1160.705149482466;200.8643227081705;1.7000000476837158;1755694302.79;1755694302.79
244.0;;1755694301.157;1088.042724609375;198.20068359374994;6194;Saccade;;;0.0;1755694302.057;1755694302.057
245.0;;1755694302.057;1167.7728678385415;204.39664713541669;6221;Saccade;;;0.0;1755694302.423;1755694302.423
246.0;;1755694302.423;1243.78466796875;177.8913574218749;6231;Saccade;;;0.0;1755694302.723;1755694302.723
247.0;;1755694302.723;1240.85595703125;219.83024088541654;6241;Saccade;;;0.0;1755694302.923;1755694302.923
;157.0;1755694302.79;0.0;1440.0;6243;Fixation;0.0;1440.0;0.10000014305114746;1755694303.123;1755694303.123
248.0;;1755694302.923;970.0996907552081;506.42106119791674;6245;Saccade;;;0.0;1755694303.29;1755694303.29
;158.0;1755694303.123;1056.5436197916667;374.88069661458326;6252;Fixation;1051.6906575520832;370.4214192708333;0.13400006294250488;1755694304.69;1755694304.69
249.0;;1755694303.29;1048.1634114583333;357.92578124999983;6257;Saccade;;;0.0;1755694304.89;1755694304.89
;159.0;1755694304.69;1483.7747395833333;116.20532226562487;6300;Fixation;1476.508517795139;115.20412868923604;0.16700005531311035;1755694306.49;1755694306.49
250.0;;1755694304.89;1452.9290364583333;118.82625325520831;6305;Saccade;;;0.0;1755694306.657;1755694306.657
;160.0;1755694306.49;1092.9892578125;354.84277343750006;6353;Fixation;1103.2086588541665;359.2257486979167;0.13299989700317383;1755694306.79;1755694306.79
251.0;;1755694306.657;1114.0350748697915;357.4728190104166;6358;Saccade;;;0.0;1755694306.957;1755694306.957
;161.0;1755694306.79;0.0;1440.0;6361;Fixation;0.0;1440.0;0.13300013542175293;1755694307.257;1755694307.257
252.0;;1755694306.957;1110.101806640625;21.739257812499986;6367;Saccade;;;0.0;1755694307.457;1755694307.457
;162.0;1755694307.257;1101.7154947916667;90.27994791666657;6377;Fixation;1102.945298936632;99.58075629340271;0.1660001277923584;1755694308.157;1755694308.157
253.0;;1755694307.457;1111.7530924479165;100.59391276041659;6382;Saccade;;;0.0;1755694308.357;1755694308.357
;163.0;1755694308.157;0.0;1440.0;6401;Fixation;0.0;1440.0;0.16699981689453125;1755694309.757;1755694309.757
254.0;;1755694308.357;851.3748372395833;671.7664388020834;6407;Saccade;;;0.0;1755694309.89;1755694309.89
;164.0;1755694309.757;1039.5550130208333;420.6680501302083;6449;Fixation;1044.23779296875;411.41943359375;0.10000014305114746;1755694310.824;1755694310.824
255.0;;1755694309.89;1047.9778645833333;403.7462565104167;6453;Saccade;;;0.0;1755694310.957;1755694310.957
;165.0;1755694310.824;1327.7882486979165;529.8662923177084;6482;Fixation;1321.7400716145833;527.4759114583333;0.10000014305114746;1755694312.09;1755694312.09
256.0;;1755694310.957;1325.7024739583333;513.6680501302083;6486;Saccade;;;0.0;1755694312.357;1755694312.357
;166.0;1755694312.09;0.0;1440.0;6519;Fixation;0.0;1440.0;7.767000198364258;1755694320.79;1755694320.79
257.0;;1755694312.357;1420.6617838541665;505.8438313802083;6528;Saccade;;;0.0;1755694313.124;1755694313.124
258.0;;1755694313.124;1391.0553385416667;462.56380208333337;6551;Saccade;;;0.0;1755694314.457;1755694314.457
259.0;;1755694314.457;915.9716796875;246.95125325520826;6590;Saccade;;;0.0;1755694314.957;1755694314.957
260.0;;1755694314.957;960.2465820312499;386.26318359375006;6606;Saccade;;;0.0;1755694315.324;1755694315.324
261.0;;1755694315.324;923.8678385416665;336.7885742187499;6618;Saccade;;;0.0;1755694317.024;1755694317.024
262.0;;1755694317.024;503.9338785807291;172.55126953125;6667;Saccade;;;0.0;1755694319.89;1755694319.89
263.0;;1755694319.89;1146.7013346354165;334.77425130208337;6751;Saccade;;;0.0;1755694320.924;1755694320.924
;167.0;1755694320.79;1217.2970377604165;385.5568033854166;6773;Fixation;1209.1164143880205;389.9880981445312;0.10000014305114746;1755694321.357;1755694321.357
264.0;;1755694320.924;1234.137939453125;405.7365722656249;6777;Saccade;;;0.0;1755694321.524;1755694321.524
;168.0;1755694321.357;918.4152018229166;178.5074055989583;6792;Fixation;915.7049641927082;175.32358398437495;0.13299989700317383;1755694321.824;1755694321.824
265.0;;1755694321.524;0.0;1440.0;6796;Saccade;;;0.0;1755694321.957;1755694321.957
;169.0;1755694321.824;1041.3430175781248;402.99902343749994;6805;Fixation;1047.7115681966145;399.0582478841145;0.10000014305114746;1755694323.124;1755694323.124
266.0;;1755694321.957;1060.1092122395833;389.78743489583326;6807;Saccade;;;0.0;1755694324.09;1755694324.09
;170.0;1755694323.124;1155.1995442708333;350.0915527343749;6842;Fixation;1177.9674183769366;338.86520333904673;0.932999849319458;1755694325.257;1755694325.257
267.0;;1755694324.09;1193.6530761718748;359.7631835937499;6869;Saccade;;;0.0;1755694325.39;1755694325.39
;171.0;1755694325.257;942.9422200520834;359.8605957031249;6903;Fixation;946.8659057617188;354.85498046875;0.10000014305114746;1755694326.257;1755694326.257
268.0;;1755694325.39;966.9521484375;355.8807779947916;6907;Saccade;;;0.0;1755694326.457;1755694326.457
;172.0;1755694326.257;0.0;1440.0;6933;Fixation;0.0;1440.0;0.16700005531311035;1755694327.024;1755694327.024
269.0;;1755694326.457;1224.2115885416665;379.213623046875;6939;Saccade;;;0.0;1755694327.19;1755694327.19
;173.0;1755694327.024;827.1737467447916;362.27604166666663;6956;Fixation;828.3036946614582;363.4420735677083;0.13300013542175293;1755694327.29;1755694327.29
270.0;;1755694327.19;0.0;1440.0;6962;Saccade;;;0.0;1755694327.49;1755694327.49
;174.0;1755694327.29;1206.2328287760417;392.4348958333332;6964;Fixation;1203.6669921875;388.73084852430543;0.16700005531311035;1755694327.757;1755694327.757
271.0;;1755694327.49;1225.77294921875;388.41430664062494;6971;Saccade;;;0.0;1755694328.19;1755694328.19
;175.0;1755694327.757;804.96044921875;362.60034179687494;6979;Fixation;788.738777302805;347.58104869036674;0.40000009536743164;1755694328.524;1755694328.524
272.0;;1755694328.19;773.39306640625;325.07934570312494;6991;Saccade;;;0.0;1755694328.657;1755694328.657
;176.0;1755694328.524;1280.5189615885415;353.3141276041666;7001;Fixation;1240.1456101269393;369.9426437737656;0.4330000877380371;1755694329.49;1755694329.49
273.0;;1755694328.657;1267.2574055989585;365.1319986979166;7006;Saccade;;;0.0;1755694328.99;1755694328.99
274.0;;1755694328.99;847.0486653645834;363.4032389322917;7016;Saccade;;;0.0;1755694329.724;1755694329.724
;177.0;1755694329.49;802.2422688802084;379.81982421875;7030;Fixation;804.4954892113095;381.8856840587797;0.20000004768371582;1755694329.757;1755694329.757
275.0;;1755694329.724;0.0;1440.0;7038;Saccade;;;0.0;1755694329.99;1755694329.99
;178.0;1755694329.757;1228.12646484375;388.9401855468749;7038;Fixation;1227.0865536644344;389.02172851562494;0.20000004768371582;1755694330.457;1755694330.457
276.0;;1755694329.99;1204.984375;384.7786458333332;7046;Saccade;;;0.0;1755694330.624;1755694330.624
;179.0;1755694330.457;792.0889485677084;392.54964192708337;7059;Fixation;753.6194136334568;399.5553161835662;0.5;1755694331.024;1755694331.024
